,DateTime,OutcomeType,AnimalType,SexuponOutcome,AgeuponOutcome,Breed,Color,AgeOutcomeYear,AgeOutcomeMonth,AgeOutcomeWeek
2258,2014-10-08 18:41:00,0,1,3,210,365,263,0,7,30
2259,2014-09-14 12:23:00,2,1,0,1460,401,289,4,48,208
2260,2015-09-14 13:36:00,4,1,1,30,1105,114,0,1,4
2261,2013-10-06 13:38:00,4,1,1,150,856,150,0,5,21
2262,2014-06-25 18:26:00,3,1,3,2920,847,150,8,97,417
2263,2013-11-08 15:52:00,4,0,4,300,640,63,0,10,42
2264,2014-09-07 19:01:00,0,0,2,60,640,38,0,2,8
2265,2015-06-10 09:00:00,4,0,1,1095,640,5,3,36,156
2266,2014-02-14 17:09:00,0,1,3,30,74,307,0,1,4
2267,2014-04-19 13:25:00,0,1,2,240,74,38,0,8,34
2268,2013-10-28 14:55:00,2,1,2,730,847,318,2,24,104
2269,2015-08-16 18:17:00,0,1,2,730,1186,226,2,24,104
2270,2014-02-22 19:08:00,4,0,4,365,640,216,1,12,52
2271,2016-01-07 11:18:00,0,0,3,90,640,168,0,3,12
2272,2015-02-13 15:03:00,2,1,0,120,1066,86,0,4,17
2273,2015-12-14 19:18:00,4,0,2,730,640,16,2,24,104
2274,2015-04-27 18:31:00,3,0,2,2190,640,38,6,73,312
2275,2013-11-10 16:56:00,0,0,3,90,640,5,0,3,12
2276,2014-08-08 13:09:00,3,1,2,3285,1077,114,9,109,469
2277,2014-10-23 15:27:00,3,1,0,4745,249,308,13,158,677
2278,2013-10-10 16:54:00,4,0,0,60,640,265,0,2,8
2279,2014-06-02 20:06:00,4,0,4,3,640,166,0,0,0
2280,2014-07-14 17:08:00,0,1,2,365,1116,5,1,12,52
2281,2015-04-11 17:39:00,4,0,0,2,640,296,0,0,0
2282,2014-06-22 17:08:00,4,1,3,730,1065,88,2,24,104
2283,2014-04-27 15:30:00,3,1,3,120,45,38,0,4,17
2284,2014-05-10 18:31:00,3,1,3,1825,125,48,5,60,260
2285,2015-12-20 00:00:00,4,1,1,1095,696,88,3,36,156
2286,2014-02-25 11:30:00,2,0,1,365,637,220,1,12,52
2287,2014-12-07 19:05:00,0,0,2,90,640,168,0,3,12
2288,2014-05-06 16:58:00,4,0,0,21,640,5,0,0,3
2289,2015-01-12 00:00:00,4,1,2,1095,955,226,3,36,156
2290,2014-06-17 09:00:00,4,0,1,730,640,216,2,24,104
2291,2014-08-19 08:22:00,4,0,1,6,640,5,0,0,0
2292,2014-07-25 18:08:00,0,1,2,60,958,307,0,2,8
2293,2014-06-23 09:00:00,4,0,3,2920,640,41,8,97,417
2294,2014-09-27 16:49:00,4,1,1,365,1116,353,1,12,52
2295,2014-05-24 14:06:00,1,1,3,300,438,318,0,10,42
2296,2014-06-29 17:16:00,0,1,3,180,125,38,0,6,25
2297,2014-12-23 16:29:00,4,1,1,1095,297,38,3,36,156
2298,2014-08-04 11:28:00,4,1,3,730,1066,353,2,24,104
2299,2015-08-24 13:43:00,4,0,1,120,640,68,0,4,17
2300,2014-03-15 12:13:00,4,1,3,1095,345,128,3,36,156
2301,2015-10-07 09:00:00,4,0,0,730,640,111,2,24,104
2302,2013-12-18 19:04:00,2,1,0,60,1066,289,0,2,8
2303,2015-08-25 09:53:00,0,0,2,90,640,167,0,3,12
2304,2014-02-21 13:32:00,4,0,4,180,640,14,0,6,25
2305,2015-10-19 12:06:00,2,1,1,180,847,38,0,6,25
2306,2014-08-28 14:06:00,4,0,0,4,640,38,0,0,0
2307,2015-04-19 15:50:00,0,0,2,60,640,63,0,2,8
2308,2016-01-29 18:48:00,4,0,0,7,632,63,0,0,1
2309,2015-11-18 18:32:00,3,1,2,3285,862,38,9,109,469
2310,2014-08-12 11:29:00,4,1,3,240,1254,38,0,8,34
2311,2014-08-30 16:21:00,0,1,3,1825,463,165,5,60,260
2312,2015-10-08 12:22:00,0,0,2,60,640,5,0,2,8
2313,2015-04-28 00:00:00,4,1,3,60,401,274,0,2,8
2314,2015-08-30 00:00:00,4,1,2,730,450,320,2,24,104
2315,2014-08-03 19:00:00,0,1,2,2190,764,318,6,73,312
2316,2015-08-12 10:56:00,4,1,3,730,412,329,2,24,104
2317,2016-02-04 15:00:00,0,1,2,3285,450,274,9,109,469
2318,2014-06-01 17:20:00,0,1,2,1095,811,353,3,36,156
2319,2016-01-16 15:16:00,0,1,2,365,696,114,1,12,52
2320,2015-10-18 16:10:00,0,0,2,3650,631,186,10,121,521
2321,2014-06-02 11:16:00,4,1,2,3285,1236,226,9,109,469
2322,2015-09-12 17:33:00,0,0,3,60,640,5,0,2,8
2323,2014-12-26 12:54:00,3,1,2,2555,847,130,7,85,365
2324,2014-09-24 15:31:00,4,0,0,14,640,111,0,0,2
2325,2016-01-06 17:37:00,0,1,3,365,538,329,1,12,52
2326,2014-06-21 15:10:00,3,1,2,730,424,98,2,24,104
2327,2015-12-23 13:34:00,4,0,3,730,640,68,2,24,104
2328,2014-06-07 19:01:00,0,0,2,365,632,38,1,12,52
2329,2015-11-25 14:23:00,4,1,4,1,847,318,0,0,0
2330,2014-07-06 13:52:00,4,0,3,730,640,14,2,24,104
2331,2014-05-20 18:37:00,0,1,2,1095,802,5,3,36,156
2332,2015-07-01 18:15:00,0,1,3,1095,234,274,3,36,156
2333,2015-06-30 12:03:00,4,0,0,60,640,318,0,2,8
2334,2013-11-30 12:54:00,0,0,2,60,640,38,0,2,8
2335,2016-01-05 18:27:00,3,1,3,730,1291,165,2,24,104
2336,2015-05-25 18:35:00,0,1,2,120,847,38,0,4,17
2337,2014-09-06 17:33:00,4,0,1,28,640,104,0,0,4
2338,2015-01-24 13:26:00,0,0,3,3650,637,38,10,121,521
2339,2015-09-14 17:03:00,0,0,3,60,640,296,0,2,8
2340,2015-12-22 00:00:00,4,0,2,270,640,216,0,9,38
2341,2013-10-02 14:15:00,4,1,2,365,846,358,1,12,52
2342,2015-06-24 14:29:00,0,0,0,60,632,86,0,2,8
2343,2016-01-21 19:17:00,3,1,1,3285,1359,320,9,109,469
2344,2015-05-16 12:11:00,0,0,2,2920,640,68,8,97,417
2345,2015-02-17 09:00:00,4,0,4,120,640,111,0,4,17
2346,2014-03-31 16:18:00,4,0,1,180,640,220,0,6,25
2347,2014-07-20 09:00:00,4,0,0,365,640,139,1,12,52
2348,2014-05-24 17:20:00,4,1,0,60,74,353,0,2,8
2349,2015-06-21 15:37:00,4,1,2,730,1066,130,2,24,104
2350,2013-10-26 17:03:00,4,1,0,28,1197,36,0,0,4
2351,2014-04-01 17:26:00,0,0,2,1460,640,216,4,48,208
2352,2014-10-14 09:00:00,4,0,2,1095,640,5,3,36,156
2353,2016-02-08 18:48:00,0,0,2,365,632,211,1,12,52
2354,2014-08-03 14:52:00,0,1,3,1095,1066,38,3,36,156
2355,2015-06-09 11:28:00,4,0,0,30,640,104,0,1,4
2356,2014-12-12 09:00:00,4,0,0,730,640,291,2,24,104
2357,2015-07-13 14:31:00,4,0,3,730,640,139,2,24,104
2358,2015-04-06 14:27:00,0,1,3,210,450,289,0,7,30
2359,2015-05-17 19:19:00,0,1,3,730,727,169,2,24,104
2360,2015-03-21 12:45:00,0,0,2,300,1251,211,0,10,42
2361,2014-02-26 15:16:00,4,0,1,365,640,38,1,12,52
2362,2014-12-03 16:06:00,4,0,2,150,640,104,0,5,21
2363,2015-12-30 18:11:00,3,1,3,365,847,165,1,12,52
2364,2014-12-31 14:48:00,4,0,3,1460,640,111,4,48,208
2365,2014-07-17 18:58:00,0,1,3,60,1359,329,0,2,8
2366,2015-08-06 14:48:00,4,0,2,1095,640,41,3,36,156
2367,2014-09-02 14:12:00,2,0,0,4745,640,139,13,158,677
2368,2015-08-25 18:09:00,0,1,3,60,1105,89,0,2,8
2369,2014-02-08 17:43:00,0,1,3,365,249,38,1,12,52
2370,2014-11-13 11:04:00,3,1,3,4015,737,226,11,133,573
2371,2015-07-11 17:11:00,0,0,2,60,640,104,0,2,8
2372,2015-03-26 16:53:00,3,1,2,365,1256,289,1,12,52
2373,2013-12-05 17:55:00,0,0,2,60,640,347,0,2,8
2374,2014-05-12 18:21:00,4,0,4,1,640,215,0,0,0
2375,2013-10-31 12:46:00,0,1,3,2190,846,5,6,73,312
2376,2015-12-26 13:54:00,1,1,1,365,450,131,1,12,52
2377,2014-10-17 12:17:00,0,0,3,60,640,291,0,2,8
2378,2015-07-29 13:44:00,4,0,4,28,640,38,0,0,4
2379,2015-09-09 14:25:00,3,1,3,180,1365,166,0,6,25
2380,2015-03-22 17:32:00,0,1,2,730,516,274,2,24,104
2381,2014-06-11 12:22:00,4,0,0,3,640,32,0,0,0
2382,2014-03-23 18:33:00,4,1,1,90,450,131,0,3,12
2383,2014-09-17 18:21:00,0,1,3,60,847,88,0,2,8
2384,2015-02-22 14:21:00,0,1,3,300,847,358,0,10,42
2385,2014-08-15 12:19:00,0,0,2,60,640,41,0,2,8
2386,2015-07-05 18:56:00,0,0,1,60,640,38,0,2,8
2387,2014-07-25 16:22:00,4,0,0,14,640,14,0,0,2
2388,2015-12-10 11:56:00,0,0,2,120,640,211,0,4,17
2389,2015-12-14 18:10:00,3,1,2,1095,1365,194,3,36,156
2390,2015-07-05 13:07:00,0,1,3,730,61,281,2,24,104
2391,2014-11-12 13:41:00,0,1,3,60,847,38,0,2,8
2392,2015-06-18 16:25:00,0,1,3,2190,962,318,6,73,312
2393,2013-11-29 13:55:00,3,1,1,1460,450,5,4,48,208
2394,2014-10-09 13:10:00,4,0,1,21,640,216,0,0,3
2395,2016-01-22 17:45:00,0,1,2,2555,426,98,7,85,365
2396,2015-04-21 12:00:00,4,0,1,2,640,216,0,0,0
2397,2014-11-15 17:39:00,0,1,2,730,437,130,2,24,104
2398,2015-06-18 19:26:00,4,1,4,28,249,38,0,0,4
2399,2014-12-31 11:46:00,0,1,2,210,1170,354,0,7,30
2400,2014-10-16 16:56:00,4,1,0,30,1105,226,0,1,4
2401,2015-10-20 17:30:00,3,1,2,2190,1066,330,6,73,312
2402,2014-06-01 17:11:00,0,0,2,60,1271,152,0,2,8
2403,2014-11-28 18:31:00,3,1,3,4745,298,38,13,158,677
2404,2013-10-01 10:39:00,4,0,4,7,640,224,0,0,1
2405,2014-04-23 18:40:00,0,0,3,90,640,295,0,3,12
2406,2014-02-18 19:14:00,4,0,0,21,640,104,0,0,3
2407,2015-05-25 16:30:00,4,0,2,365,640,211,1,12,52
2408,2015-06-10 15:34:00,0,1,3,730,450,274,2,24,104
2409,2014-07-24 18:04:00,3,1,2,730,199,114,2,24,104
2410,2015-12-27 11:38:00,4,1,2,730,27,185,2,24,104
2411,2014-07-07 12:25:00,4,0,1,60,640,63,0,2,8
2412,2015-12-05 13:52:00,0,1,3,730,307,289,2,24,104
2413,2016-01-27 11:18:00,4,1,1,1825,764,355,5,60,260
2414,2015-06-09 17:08:00,0,1,0,365,450,289,1,12,52
2415,2014-03-24 16:05:00,2,1,3,1825,627,320,5,60,260
2416,2015-05-18 13:33:00,4,0,0,28,637,320,0,0,4
2417,2014-09-02 15:53:00,4,0,1,21,640,104,0,0,3
2418,2015-07-25 12:25:00,0,1,2,1095,1370,308,3,36,156
2419,2013-10-18 11:43:00,0,0,3,2920,640,320,8,97,417
2420,2014-08-04 19:21:00,0,0,2,730,1251,186,2,24,104
2421,2015-06-06 18:59:00,0,0,0,30,640,104,0,1,4
2422,2015-02-10 17:13:00,0,1,2,365,450,274,1,12,52
2423,2015-04-29 10:05:00,2,1,3,1095,450,289,3,36,156
2424,2014-05-10 12:43:00,4,0,1,210,637,265,0,7,30
2425,2015-05-05 16:38:00,4,0,0,30,1250,214,0,1,4
2426,2015-05-06 17:33:00,3,1,2,1460,847,130,4,48,208
2427,2015-01-03 17:26:00,0,1,3,210,865,289,0,7,30
2428,2015-10-11 09:00:00,4,0,1,210,632,5,0,7,30
2429,2015-10-18 17:24:00,4,1,3,300,4,25,0,10,42
2430,2014-09-17 17:29:00,0,1,2,60,27,130,0,2,8
2431,2014-05-19 16:49:00,0,1,3,730,962,318,2,24,104
2432,2014-12-12 09:00:00,4,0,0,150,640,111,0,5,21
2433,2015-01-02 11:31:00,2,0,0,365,640,296,1,12,52
2434,2014-07-18 15:03:00,4,0,0,14,640,139,0,0,2
2435,2015-05-06 13:09:00,4,0,1,21,640,318,0,0,3
2436,2014-10-30 17:02:00,0,1,3,365,696,252,1,12,52
2437,2014-04-06 18:15:00,0,0,3,1460,640,302,4,48,208
2438,2015-11-29 13:12:00,4,1,1,300,1066,86,0,10,42
2439,2015-12-08 12:23:00,0,0,2,210,640,168,0,7,30
2440,2014-07-05 14:24:00,0,1,2,365,514,38,1,12,52
2441,2016-02-21 17:33:00,0,0,2,730,640,220,2,24,104
2442,2014-11-02 14:32:00,0,0,3,120,637,5,0,4,17
2443,2015-11-30 13:09:00,0,1,3,3285,1170,320,9,109,469
2444,2015-01-19 14:05:00,0,1,2,365,905,38,1,12,52
2445,2015-11-27 14:59:00,0,1,3,2920,450,226,8,97,417
2446,2015-12-02 18:55:00,0,1,3,730,891,89,2,24,104
2447,2015-09-12 17:46:00,0,0,2,90,640,216,0,3,12
2448,2015-05-25 13:39:00,0,0,0,60,640,68,0,2,8
2449,2015-04-09 14:17:00,4,0,4,3,640,5,0,0,0
2450,2014-01-15 17:45:00,4,1,0,14,450,88,0,0,2
2451,2015-08-02 09:00:00,4,0,1,365,640,220,1,12,52
2452,2015-01-31 13:05:00,4,0,3,210,640,5,0,7,30
2453,2015-06-19 17:23:00,0,0,2,60,640,111,0,2,8
2454,2014-07-30 17:00:00,0,1,2,730,595,250,2,24,104
2455,2015-02-21 06:52:00,0,1,2,30,249,307,0,1,4
2456,2015-06-07 19:36:00,0,1,3,90,1105,98,0,3,12
2457,2014-06-28 09:00:00,4,0,1,365,638,211,1,12,52
2458,2013-11-15 19:02:00,0,0,2,365,640,111,1,12,52
2459,2015-08-11 15:53:00,2,1,1,180,450,274,0,6,25
2460,2014-07-23 08:24:00,2,1,1,30,450,25,0,1,4
2461,2015-09-01 17:49:00,0,1,2,1095,1066,86,3,36,156
2462,2014-09-22 16:08:00,3,1,0,1825,351,318,5,60,260
2463,2015-11-07 10:26:00,3,0,3,1460,640,139,4,48,208
2464,2015-08-23 13:54:00,0,0,3,365,640,139,1,12,52
2465,2015-11-21 18:26:00,0,0,3,330,637,139,0,11,47
2466,2014-04-09 14:12:00,4,0,0,7,640,296,0,0,1
2467,2014-11-26 14:36:00,0,1,2,365,1365,130,1,12,52
2468,2015-08-19 17:15:00,0,1,3,365,1177,329,1,12,52
2469,2014-06-09 19:15:00,4,0,4,7,640,104,0,0,1
2470,2015-04-02 00:00:00,4,1,0,365,1235,165,1,12,52
2471,2013-11-01 08:45:00,0,1,2,60,847,5,0,2,8
2472,2014-11-16 16:21:00,0,1,3,2920,249,38,8,97,417
2473,2016-01-21 17:34:00,0,0,3,180,1251,186,0,6,25
2474,2014-05-13 13:20:00,4,0,4,0,640,167,0,0,0
2475,2015-01-20 17:48:00,0,1,2,210,82,130,0,7,30
2476,2015-08-29 15:17:00,4,1,3,4015,857,5,11,133,573
2477,2014-02-16 13:54:00,4,0,1,365,637,216,1,12,52
2478,2015-02-07 17:13:00,0,1,3,30,847,177,0,1,4
2479,2014-10-08 14:14:00,0,0,2,180,640,5,0,6,25
2481,2015-04-18 18:40:00,0,0,3,180,640,220,0,6,25
2482,2014-12-14 17:16:00,3,1,3,1460,696,114,4,48,208
2483,2015-12-31 16:03:00,0,1,3,365,365,88,1,12,52
2484,2015-06-22 11:33:00,3,1,1,365,696,276,1,12,52
2485,2015-03-25 08:31:00,1,0,4,2,640,63,0,0,0
2486,2014-10-30 09:00:00,4,0,1,210,640,216,0,7,30
2487,2014-11-22 11:02:00,3,1,2,1825,125,307,5,60,260
2488,2015-09-04 09:00:00,4,0,1,120,640,216,0,4,17
2489,2013-12-12 14:31:00,0,0,2,180,640,220,0,6,25
2490,2015-08-16 18:00:00,0,1,2,240,1007,318,0,8,34
2491,2014-03-07 15:44:00,2,0,1,365,640,224,1,12,52
2492,2013-12-16 14:28:00,4,1,2,365,27,353,1,12,52
2493,2014-05-09 13:26:00,4,0,0,21,637,224,0,0,3
2494,2013-10-21 17:23:00,0,0,2,365,640,167,1,12,52
2495,2015-03-22 09:00:00,4,0,1,365,640,220,1,12,52
2496,2013-11-24 13:05:00,0,1,3,1095,450,336,3,36,156
2497,2014-02-14 18:58:00,0,1,3,60,1170,56,0,2,8
2498,2016-02-21 17:55:00,0,1,3,2555,1066,88,7,85,365
2499,2015-11-02 17:00:00,0,0,3,2555,640,139,7,85,365
2500,2015-05-23 14:59:00,3,1,3,5840,450,320,16,194,834
2501,2013-12-27 15:48:00,4,0,2,730,640,86,2,24,104
2502,2014-03-29 19:29:00,4,1,0,60,847,166,0,2,8
2503,2014-03-03 15:51:00,4,1,0,730,1365,25,2,24,104
2504,2014-05-11 17:55:00,0,0,3,90,632,323,0,3,12
2505,2013-12-22 12:56:00,4,0,3,365,247,5,1,12,52
2506,2013-12-12 18:14:00,4,1,0,30,450,307,0,1,4
2507,2013-11-16 15:08:00,4,1,2,240,421,227,0,8,34
2508,2015-12-14 18:07:00,0,0,2,60,640,41,0,2,8
2509,2014-08-30 14:44:00,4,0,1,21,640,166,0,0,3
2510,2014-07-07 12:15:00,3,1,3,1460,1066,86,4,48,208
2511,2014-07-02 09:44:00,0,1,3,30,458,318,0,1,4
2512,2015-04-21 18:11:00,4,0,4,14,640,5,0,0,2
2513,2015-01-31 18:50:00,0,1,2,60,96,252,0,2,8
2514,2015-11-01 12:03:00,3,1,3,1095,561,307,3,36,156
2515,2014-12-14 14:48:00,0,1,2,730,1026,239,2,24,104
2516,2015-12-30 15:50:00,0,1,2,2555,847,358,7,85,365
2517,2013-12-28 14:31:00,0,0,3,365,632,220,1,12,52
2518,2016-01-17 16:32:00,4,1,3,730,696,252,2,24,104
2519,2014-03-18 12:29:00,0,1,3,1825,1364,284,5,60,260
2520,2014-12-18 15:59:00,0,0,3,150,640,111,0,5,21
2521,2014-11-10 15:53:00,0,0,3,60,640,291,0,2,8
2522,2015-02-05 17:35:00,0,1,3,90,329,130,0,3,12
2523,2015-03-14 18:07:00,2,1,1,730,112,354,2,24,104
2524,2015-07-23 17:44:00,0,1,3,120,1066,318,0,4,17
2525,2013-10-24 15:25:00,4,0,0,730,640,104,2,24,104
2526,2016-02-02 17:05:00,0,1,2,730,1005,289,2,24,104
2527,2015-06-23 17:52:00,0,1,2,180,559,36,0,6,25
2528,2014-07-17 14:16:00,2,0,1,365,640,318,1,12,52
2529,2015-06-23 11:38:00,0,1,2,60,597,137,0,2,8
2530,2014-12-03 16:07:00,4,0,2,60,640,216,0,2,8
2531,2014-05-12 08:00:00,4,0,1,365,1207,41,1,12,52
2532,2015-11-11 00:00:00,4,0,3,120,640,5,0,4,17
2533,2014-03-29 12:17:00,0,0,3,90,640,291,0,3,12
2534,2015-06-28 15:47:00,4,0,1,90,639,111,0,3,12
2535,2014-02-05 13:15:00,3,1,2,730,74,320,2,24,104
2536,2014-03-26 11:13:00,4,1,3,1095,1066,185,3,36,156
2537,2015-12-11 17:29:00,0,1,3,1095,1236,320,3,36,156
2538,2014-08-28 14:07:00,4,0,1,2,640,216,0,0,0
2539,2014-06-16 13:20:00,2,1,0,60,1288,307,0,2,8
2540,2015-07-19 17:30:00,0,1,2,1460,696,114,4,48,208
2541,2015-12-28 11:20:00,3,1,2,730,1197,38,2,24,104
2542,2013-12-30 13:05:00,0,0,1,30,639,220,0,1,4
2543,2015-08-03 00:00:00,4,0,2,120,637,104,0,4,17
2544,2014-08-01 08:09:00,0,0,3,365,640,139,1,12,52
2545,2014-08-12 09:00:00,4,0,0,365,640,14,1,12,52
2546,2015-12-07 00:00:00,4,1,2,730,847,38,2,24,104
2547,2015-10-16 17:21:00,2,0,1,30,640,111,0,1,4
2548,2015-05-09 19:07:00,0,0,3,4745,640,111,13,158,677
2549,2015-08-04 15:13:00,3,1,1,1095,696,5,3,36,156
2550,2014-06-10 19:01:00,2,1,0,90,811,353,0,3,12
2551,2015-08-22 14:38:00,4,0,4,6,640,139,0,0,0
2552,2014-09-08 13:41:00,3,1,3,1460,1066,329,4,48,208
2553,2016-01-16 15:51:00,2,1,1,1460,878,166,4,48,208
2554,2013-10-03 15:33:00,4,0,1,120,640,63,0,4,17
2555,2015-12-14 18:07:00,0,1,2,60,1146,276,0,2,8
2556,2015-09-19 18:18:00,3,1,2,180,617,26,0,6,25
2557,2015-11-17 16:45:00,3,1,2,4380,125,126,12,146,625
2558,2014-09-29 17:23:00,0,1,2,730,125,48,2,24,104
2559,2014-07-20 18:08:00,0,0,2,90,632,220,0,3,12
2560,2014-12-26 16:13:00,4,1,1,14,61,5,0,0,2
2561,2015-09-10 14:06:00,4,1,0,30,559,130,0,1,4
2562,2015-06-24 14:52:00,2,0,1,30,640,104,0,1,4
2563,2014-06-19 14:53:00,4,0,0,30,640,63,0,1,4
2564,2015-11-12 17:48:00,0,0,3,60,640,86,0,2,8
2565,2015-12-04 12:22:00,4,0,1,4015,640,5,11,133,573
2566,2015-11-07 13:20:00,0,0,2,60,632,111,0,2,8
2567,2015-05-07 08:24:00,2,1,1,2920,847,5,8,97,417
2568,2015-03-11 14:54:00,3,1,2,1095,450,274,3,36,156
2569,2015-05-22 19:17:00,0,0,2,365,640,216,1,12,52
2570,2015-11-01 19:08:00,0,0,3,60,640,296,0,2,8
2571,2015-01-31 17:36:00,0,0,2,90,640,5,0,3,12
2572,2014-05-03 07:35:00,0,1,3,1095,1305,166,3,36,156
2573,2014-03-10 15:38:00,0,1,3,150,407,353,0,5,21
2574,2014-08-10 17:17:00,0,1,2,60,112,36,0,2,8
2575,2015-11-30 18:41:00,0,0,3,90,640,5,0,3,12
2576,2015-08-28 16:07:00,4,0,1,3,640,320,0,0,0
2577,2015-11-11 00:00:00,4,0,3,365,640,5,1,12,52
2578,2013-10-11 11:58:00,4,1,3,730,407,98,2,24,104
2579,2014-07-17 17:31:00,4,0,4,14,640,111,0,0,2
2580,2014-06-30 10:45:00,4,0,1,30,640,86,0,1,4
2581,2016-02-20 13:08:00,0,1,3,180,214,130,0,6,25
2582,2014-02-23 17:48:00,0,1,2,3285,134,41,9,109,469
2583,2015-05-16 13:24:00,0,1,2,365,450,329,1,12,52
2584,2016-02-01 13:57:00,0,0,3,4380,640,38,12,146,625
2585,2016-02-11 17:38:00,0,1,3,1825,1364,284,5,60,260
2586,2014-07-07 16:17:00,0,1,2,365,268,99,1,12,52
2587,2015-12-09 10:57:00,0,0,2,60,632,216,0,2,8
2588,2015-07-09 16:38:00,0,1,2,1095,1085,320,3,36,156
2589,2015-03-12 13:37:00,0,1,2,365,847,38,1,12,52
2590,2015-12-28 18:28:00,0,1,2,300,16,318,0,10,42
2591,2016-02-02 14:18:00,3,1,1,365,1066,185,1,12,52
2592,2015-08-02 14:11:00,0,1,2,365,1255,318,1,12,52
2593,2013-12-27 11:40:00,3,1,2,2920,670,210,8,97,417
2594,2015-04-30 16:55:00,0,1,3,330,365,274,0,11,47
2595,2014-04-25 14:47:00,3,1,3,270,25,204,0,9,38
2596,2014-12-16 18:49:00,0,1,2,730,450,353,2,24,104
2597,2014-09-24 18:39:00,0,1,2,730,383,307,2,24,104
2598,2013-12-18 15:51:00,3,1,0,1825,365,353,5,60,260
2599,2014-06-03 17:35:00,4,0,4,1,640,38,0,0,0
2600,2014-07-30 12:18:00,0,0,3,60,640,111,0,2,8
2601,2013-10-16 18:40:00,4,1,0,7,847,166,0,0,1
2602,2015-08-01 14:51:00,0,0,2,60,640,220,0,2,8
2603,2014-05-16 18:37:00,4,0,4,14,640,216,0,0,2
2604,2015-06-28 09:00:00,4,0,0,180,640,68,0,6,25
2605,2014-12-30 17:44:00,3,1,2,1095,1066,130,3,36,156
2606,2015-05-24 13:43:00,4,0,4,14,640,38,0,0,2
2607,2014-10-09 15:58:00,2,1,2,3650,450,5,10,121,521
2608,2014-09-23 14:48:00,4,0,2,2555,640,216,7,85,365
2609,2015-04-21 12:00:00,4,0,1,2,640,216,0,0,0
2610,2014-04-12 12:46:00,0,1,3,60,450,318,0,2,8
2611,2016-01-03 15:57:00,4,0,2,365,640,5,1,12,52
2612,2015-09-18 15:27:00,4,0,2,730,640,320,2,24,104
2613,2015-12-20 18:19:00,0,1,3,150,74,329,0,5,21
2614,2015-08-25 15:16:00,4,1,2,60,403,38,0,2,8
2615,2014-09-12 18:38:00,4,0,1,21,640,139,0,0,3
2616,2016-02-08 16:47:00,3,1,3,150,1066,289,0,5,21
2617,2015-02-21 16:57:00,0,1,3,365,1066,289,1,12,52
2618,2015-04-01 19:05:00,0,1,2,1460,559,259,4,48,208
2619,2015-08-07 15:42:00,0,0,3,90,640,38,0,3,12
2620,2015-07-19 13:09:00,0,0,2,60,640,63,0,2,8
2621,2014-11-25 12:50:00,4,1,2,365,407,353,1,12,52
2622,2014-05-22 12:07:00,4,1,1,1825,1040,318,5,60,260
2623,2014-11-22 16:31:00,3,1,2,1095,518,349,3,36,156
2624,2016-02-02 18:51:00,4,0,3,240,640,332,0,8,34
2625,2014-09-03 17:02:00,3,1,2,180,1116,330,0,6,25
2626,2014-09-21 17:54:00,0,1,3,60,450,289,0,2,8
2627,2014-08-30 16:18:00,0,1,2,365,450,38,1,12,52
2628,2015-06-24 11:14:00,0,1,3,300,847,318,0,10,42
2629,2015-08-29 19:03:00,0,0,3,730,640,104,2,24,104
2630,2015-12-09 18:50:00,3,1,2,2555,1343,318,7,85,365
2631,2014-01-17 15:49:00,0,1,2,210,559,274,0,7,30
2632,2015-07-28 10:00:00,0,0,3,730,637,318,2,24,104
2633,2014-08-23 11:49:00,3,1,2,120,101,329,0,4,17
2634,2016-02-16 13:06:00,4,0,2,1460,640,5,4,48,208
2635,2013-12-31 13:34:00,4,1,1,1460,948,276,4,48,208
2636,2015-10-09 15:25:00,4,0,2,120,640,104,0,4,17
2637,2015-04-03 00:00:00,0,1,3,150,74,330,0,5,21
2638,2015-06-05 17:18:00,3,1,2,240,847,5,0,8,34
2639,2014-09-04 17:46:00,4,1,2,730,167,130,2,24,104
2640,2015-08-20 18:23:00,0,1,0,150,450,88,0,5,21
2641,2014-04-23 11:13:00,0,0,3,120,640,104,0,4,17
2642,2014-09-12 17:20:00,3,1,2,1095,450,289,3,36,156
2643,2014-09-21 14:56:00,0,1,3,60,847,38,0,2,8
2644,2014-03-11 16:07:00,4,0,3,1095,637,297,3,36,156
2645,2014-03-22 13:53:00,3,1,3,1825,847,5,5,60,260
2646,2015-03-22 13:02:00,4,1,0,14,450,166,0,0,2
2647,2014-01-24 14:27:00,4,1,1,365,450,25,1,12,52
2648,2014-07-04 15:51:00,4,0,1,30,640,104,0,1,4
2649,2013-11-13 11:30:00,4,1,2,3650,436,88,10,121,521
2650,2014-08-18 14:25:00,4,0,1,14,640,104,0,0,2
2651,2015-08-14 18:44:00,3,1,0,2190,1066,81,6,73,312
2652,2015-01-05 16:24:00,0,0,3,180,640,104,0,6,25
2653,2016-02-13 17:43:00,0,0,2,180,640,5,0,6,25
2654,2015-11-13 10:11:00,0,1,3,365,450,274,1,12,52
2655,2014-09-26 14:50:00,4,0,0,28,640,139,0,0,4
2656,2013-12-15 16:19:00,0,1,2,365,847,38,1,12,52
2657,2015-12-29 19:07:00,0,1,2,730,450,25,2,24,104
2658,2013-11-27 19:02:00,2,0,1,30,640,38,0,1,4
2659,2014-04-22 16:26:00,4,0,0,28,795,211,0,0,4
2660,2016-02-13 17:50:00,0,1,3,30,847,38,0,1,4
2661,2015-10-13 14:28:00,4,0,3,1095,640,38,3,36,156
2662,2015-10-27 12:34:00,4,0,4,21,640,104,0,0,3
